:START_ID,:END_ID
1501,150124
1501,150125
1502,150201
1502,150202
1502,150203
1502,150204
1502,150205
1502,150206
1502,150207
1502,150221
1502,150222
1502,150223
1503,150301
1503,150302
1503,150303
1503,150304
1504,150401
1504,150402
1504,150403
1504,150404
1504,150421
1504,150422
1504,150423
1504,150424
1504,150425
1504,150426
1504,150428
1504,150429
1504,150430
1505,150501
1505,150502
1505,150521
1505,150522
1505,150523
1505,150524
1505,150525
1505,150526
1505,150581
1506,150601
1506,150602
1506,150603
1506,150621
1506,150622
1506,150623
1506,150624
1506,150625
1506,150626
1506,150627
1507,150701
1507,150702
1507,150703
1507,150721
1507,150722
1507,150723
1507,150724
1507,150725
1507,150726
1507,150727
1507,150781
1507,150782
1507,150783
1507,150784
1507,150785
1508,150801
1508,150802
1508,150821
1508,150822
1508,150823
1508,150824
1508,150825
1508,150826
1509,150901
1509,150902
1509,150921
1509,150922
1509,150923
1509,150924
1509,150925
1509,150926
1509,150927
1509,150928
1509,150929
1509,150981
1522,152201
1522,152202
1522,152221
1522,152222
1522,152223
1522,152224
1525,152501
1525,152502
1525,152522
1525,152523
1525,152524
1525,152525
1525,152526
1525,152527
1525,152528
1525,152529
1525,152530
1525,152531
1529,152921
1529,152922
1529,152923
2101,210101
2101,210102
2101,210103
2101,210104
2101,210105
2101,210106
2101,210111
2101,210112
2101,210113
2101,210114
2101,210115
2101,210123
2101,210124
2101,210181
2102,210201
2102,210202
2102,210203
2102,210204
2102,210211
2102,210212
2102,210213
2102,210214
2102,210224
2102,210281
2102,210283
2103,210301
2103,210302
2103,210303
2103,210304
2103,210311
2103,210321
2103,210323
2103,210381
2104,210401
2104,210402
2104,210403
2104,210404
2104,210411
2104,210421
2104,210422
2104,210423
2105,210501
2105,210502
2105,210503
2105,210504
2105,210505
2105,210521
2105,210522
2106,210601
2106,210602
2106,210603
2106,210604
2106,210624
2106,210681
2106,210682
2107,210701
2107,210702
2107,210703
2107,210711
2107,210726
2107,210727
2107,210781
2107,210782
2108,210801
2108,210802
2108,210803
2108,210804
2108,210811
2108,210881
2108,210882
2109,210901
2109,210902
2109,210903
2109,210904
2109,210905
2109,210911
2109,210921
2109,210922
2110,211001
2110,211002
2110,211003
2110,211004
2110,211005
2110,211011
2110,211021
2110,211081
2111,211101
2111,211102
2111,211103
2111,211104
2111,211122
2112,211201
2112,211202
2112,211204
2112,211221
2112,211223
2112,211224
2112,211281
2112,211282
2113,211301
2113,211302
2113,211303
2113,211321
2113,211322
2113,211324
2113,211381
2113,211382
2114,211401
2114,211402
2114,211403
2114,211404
2114,211421
2114,211422
2114,211481
2201,220101
2201,220102
2201,220103
2201,220104
2201,220105
2201,220106
2201,220112
2201,220113
2201,220122
2201,220182
2201,220183
2202,220201
2202,220202
2202,220203
2202,220204
2202,220211
2202,220221
2202,220281
2202,220282
2202,220283
2202,220284
2203,220301
2203,220302
2203,220303
2203,220322
2203,220323
2203,220381
2203,220382
2204,220401
2204,220402
2204,220403
2204,220421
2204,220422
2205,220501
2205,220502
2205,220503
2205,220521
2205,220523
2205,220524
2205,220581
2205,220582
2206,220601
2206,220602
2206,220605
2206,220621
2206,220622
2206,220623
2206,220681
2207,220701
2207,220702
2207,220721
2207,220722
2207,220723
2207,220781
2208,220801
2208,220802
2208,220821
2208,220822
2208,220881
2208,220882
2224,222401
2224,222402
2224,222403
2224,222404
2224,222405
2224,222406
2224,222424
2224,222426
2301,230101
2301,230102
2301,230103
2301,230104
2301,230108
2301,230109
2301,230110
2301,230111
2301,230112
2301,230113
2301,230123
2301,230124
2301,230125
2301,230126
2301,230127
2301,230128
2301,230129
2301,230183
2301,230184
2302,230201
2302,230202
2302,230203
2302,230204
2302,230205
2302,230206
2302,230207
2302,230208
2302,230221
2302,230223
2302,230224
2302,230225
2302,230227
2302,230229
2302,230230
2302,230231
2302,230281
2303,230301
2303,230302
2303,230303
2303,230304
2303,230305
2303,230306
2303,230307
2303,230321
2303,230381
2303,230382
2304,230401
2304,230402
2304,230403
2304,230404
2304,230405
2304,230406
2304,230407
2304,230421
2304,230422
2305,230501
2305,230502
2305,230503
2305,230505
2305,230506
2305,230521
2305,230522
2305,230523
2305,230524
2306,230601
2306,230602
2306,230603
2306,230604
2306,230605
2306,230606
2306,230621
2306,230622
2306,230623
2306,230624
2307,230701
2307,230702
2307,230703
2307,230704
2307,230705
2307,230706
2307,230707
2307,230708
2307,230709
2307,230710
2307,230711
2307,230712
2307,230713
2307,230714
2307,230715
2307,230716
2307,230722
2307,230781
2308,230801
2308,230803
2308,230804
2308,230805
2308,230811
2308,230822
2308,230826
2308,230828
2308,230881
2308,230882
2308,230883
2309,230901
2309,230902
2309,230903
2309,230904
2309,230921
2310,231001
2310,231002
2310,231003
2310,231004
2310,231005
2310,231025
2310,231081
2310,231083
2310,231084
2310,231085
2310,231086
2311,231101
2311,231102
2311,231121
2311,231123
2311,231124
2311,231181
2311,231182
2312,231201
2312,231202
2312,231221
2312,231222
2312,231223
2312,231224
2312,231225
2312,231226
2312,231281
2312,231282
2312,231283
2327,232721
2327,232722
2327,232723
3101,310101
3101,310104
3101,310105
3101,310106
3101,310107
3101,310109
3101,310110
3101,310112
3101,310113
3101,310114
3101,310115
3101,310116
3101,310117
3101,310118
3101,310120
3101,310151
3201,320101
3201,320102
3201,320104
3201,320105
3201,320106
3201,320111
3201,320113
3201,320114
3201,320115
3201,320116
3201,320117
3201,320118
3202,320201
3202,320205
3202,320206
3202,320211
3202,320213
3202,320214
3202,320281
3202,320282
3203,320301
3203,320302
3203,320303
3203,320305
3203,320311
3203,320312
3203,320321
3203,320322
3203,320324
3203,320381
3203,320382
3204,320401
3204,320402
3204,320404
3204,320411
3204,320412
3204,320413
3204,320481
3205,320501
3205,320505
3205,320506
3205,320507
3205,320508
3205,320509
3205,320581
3205,320582
3205,320583
3205,320585
3206,320601
3206,320602
3206,320611
3206,320612
3206,320621
3206,320623
3206,320681
3206,320682
3206,320684
3207,320701
3207,320703
3207,320706
3207,320707
3207,320722
3207,320723
3207,320724
3208,320801
3208,320803
3208,320804
3208,320812
3208,320813
3208,320826
3208,320830
3208,320831
3209,320901
3209,320902
3209,320903
3209,320904
3209,320921
3209,320922
3209,320923
3209,320924
3209,320925
3209,320981
3210,321001
3210,321002
3210,321003
3210,321012
3210,321023
3210,321081
3210,321084
3211,321101
3211,321102
3211,321111
3211,321112
3211,321181
3211,321182
3211,321183
3212,321201
3212,321202
3212,321203
3212,321204
3212,321281
3212,321282
3212,321283
3213,321301
3213,321302
3213,321311
3213,321322
3213,321323
3213,321324
3301,330101
3301,330102
3301,330103
3301,330104
3301,330105
3301,330106
3301,330108
3301,330109
3301,330110
3301,330111
3301,330122
3301,330127
3301,330182
3301,330185
3302,330201
3302,330203
3302,330204
3302,330205
3302,330206
3302,330211
3302,330212
3302,330225
3302,330226
3302,330281
3302,330282
3302,330283
3303,330301
3303,330302
3303,330303
3303,330304
3303,330305
3303,330324
3303,330326
3303,330327
3303,330328
3303,330329
3303,330381
3303,330382
3304,330401
3304,330402
3304,330411
3304,330421
3304,330424
3304,330481
3304,330482
3304,330483
3305,330501
3305,330502
3305,330503
3305,330521
3305,330522
3305,330523
3306,330601
3306,330602
3306,330603
3306,330604
3306,330624
3306,330681
3306,330683
3307,330701
3307,330702
3307,330703
3307,330723
3307,330726
3307,330727
3307,330781
3307,330782
3307,330783
3307,330784
3308,330801
3308,330802
3308,330803
3308,330822
3308,330824
3308,330825
3308,330881
3309,330901
3309,330902
3309,330903
3309,330921
3309,330922
3310,331001
3310,331002
3310,331003
3310,331004
3310,331021
3310,331022
3310,331023
3310,331024
3310,331081
3310,331082
3311,331101
3311,331102
3311,331121
3311,331122
3311,331123
3311,331124
3311,331125
3311,331126
3311,331127
3311,331181
3401,340101
3401,340102
3401,340103
3401,340104
3401,340111
3401,340121
3401,340122
3401,340123
3401,340124
3401,340181
3402,340201
3402,340202
3402,340203
3402,340207
3402,340208
3402,340221
3402,340222
3402,340223
3402,340225
3403,340301
3403,340302
3403,340303
3403,340304
3403,340311
3403,340321
3403,340322
3403,340323
3404,340401
3404,340402
3404,340403
3404,340404
3404,340405
3404,340406
3404,340421
3404,340422
3405,340501
3405,340503
3405,340504
3405,340506
3405,340521
3405,340522
3405,340523
3406,340601
3406,340602
3406,340603
3406,340604
3406,340621
3407,340701
3407,340705
3407,340706
3407,340711
3407,340722
3408,340801
3408,340802
3408,340803
3408,340811
3408,340822
3408,340824
3408,340825
3408,340826
3408,340827
3408,340828
3408,340881
3410,341001
3410,341002
3410,341003
3410,341004
3410,341021
3410,341022
3410,341023
3410,341024
3411,341101
3411,341102
3411,341103
3411,341122
3411,341124
3411,341125
3411,341126
3411,341181
3411,341182
3412,341201
3412,341202
3412,341203
3412,341204
3412,341221
3412,341222
3412,341225
3412,341226
3412,341282
3413,341301
3413,341302
3413,341321
3413,341322
3413,341323
3413,341324
3415,341501
3415,341502
3415,341503
3415,341504
3415,341522
3415,341523
3415,341524
3415,341525
3416,341601
3416,341602
3416,341621
3416,341622
3416,341623
3417,341701
3417,341702
3417,341721
3417,341722
3417,341723
3418,341801
3418,341802
3418,341821
3418,341822
3418,341823
3418,341824
3418,341825
3418,341881
3501,350101
3501,350102
3501,350103
3501,350104
3501,350105
3501,350111
3501,350121
3501,350122
3501,350123
3501,350124
3501,350125
3501,350128
3501,350181
3501,350182
3502,350201
3502,350203
3502,350205
3502,350206
3502,350211
3502,350212
3502,350213
3503,350301
3503,350302
3503,350303
3503,350304
3503,350305
3503,350322
3504,350401
3504,350402
3504,350403
3504,350421
3504,350423
3504,350424
3504,350425
3504,350426
3504,350427
3504,350428
3504,350429
3504,350430
3504,350481
3505,350501
3505,350502
3505,350503
3505,350504
3505,350505
3505,350521
3505,350524
3505,350525
3505,350526
3505,350527
3505,350581
3505,350582
3505,350583
3506,350601
3506,350602
3506,350603
3506,350622
3506,350623
3506,350624
3506,350625
3506,350626
3506,350627
3506,350628
3506,350629
3506,350681
3507,350701
3507,350702
3507,350703
3507,350721
3507,350722
3507,350723
3507,350724
3507,350725
3507,350781
3507,350782
3507,350783
3508,350801
3508,350802
3508,350803
3508,350821
3508,350823
3508,350824
3508,350825
3508,350881
3509,350901
3509,350902
3509,350921
3509,350922
3509,350923
3509,350924
3509,350925
3509,350926
3509,350981
3509,350982
3601,360101
3601,360102
3601,360103
3601,360104
3601,360105
3601,360111
3601,360112
3601,360121
3601,360123
3601,360124
3602,360201
3602,360202
3602,360203
3602,360222
3602,360281
3603,360301
3603,360302
3603,360313
3603,360321
3603,360322
3603,360323
3604,360401
3604,360402
3604,360403
3604,360421
3604,360423
3604,360424
3604,360425
3604,360426
3604,360428
3604,360429
3604,360430
3604,360481
3604,360482
3604,360483
3605,360501
3605,360502
3605,360521
3606,360601
3606,360602
3606,360622
3606,360681
3607,360701
3607,360702
3607,360703
3607,360721
3607,360722
3607,360723
3607,360724
3607,360725
3607,360726
3607,360727
3607,360728
3607,360729
3607,360730
3607,360731
3607,360732
3607,360733
3607,360734
3607,360735
3607,360781
3608,360801
3608,360802
3608,360803
3608,360821
3608,360822
3608,360823
3608,360824
3608,360825
3608,360826
3608,360827
3608,360828
3608,360829
3608,360830
3608,360881
3609,360901
3609,360902
3609,360921
3609,360922
3609,360923
3609,360924
3609,360925
3609,360926
3609,360981
3609,360982
3609,360983
3610,361001
3610,361002
3610,361021
3610,361022
3610,361023
3610,361024
3610,361025
3610,361026
3610,361027
3610,361028
3610,361029
3610,361030
3611,361101
3611,361102
3611,361103
3611,361121
3611,361123
3611,361124
3611,361125
3611,361126
3611,361127
3611,361128
3611,361129
3611,361130
3611,361181
3701,370101
3701,370102
3701,370103
3701,370104
3701,370105
3701,370112
3701,370113
3701,370124
3701,370125
3701,370126
3701,370181
3702,370201
3702,370202
3702,370203
3702,370211
3702,370212
3702,370213
3702,370214
3702,370281
3702,370282
3702,370283
3702,370285
3703,370301
3703,370302
3703,370303
3703,370304
3703,370305
3703,370306
3703,370321
3703,370322
3703,370323
3704,370401
3704,370402
3704,370403
3704,370404
3704,370405
3704,370406
3704,370481
3705,370501
3705,370502
3705,370503
3705,370505
3705,370522
3705,370523
3706,370601
3706,370602
3706,370611
3706,370612
3706,370613
3706,370634
3706,370681
3706,370682
3706,370683
3706,370684
3706,370685
3706,370686
3706,370687
3707,370701
3707,370702
3707,370703
3707,370704
3707,370705
3707,370724
3707,370725
3707,370781
3707,370782
3707,370783
3707,370784
3707,370785
3707,370786
3708,370801
3708,370811
3708,370812
3708,370826
3708,370827
3708,370828
3708,370829
3708,370830
3708,370831
3708,370832
3708,370881
3708,370883
3709,370901
3709,370902
3709,370911
3709,370921
3709,370923
3709,370982
3709,370983
3710,371001
3710,371002
3710,371003
3710,371082
3710,371083
3711,371101
3711,371102
3711,371103
3711,371121
3711,371122
3712,371201
3712,371202
3712,371203
3713,371301
3713,371302
3713,371311
3713,371312
3713,371321
3713,371322
3713,371323
3713,371324
3713,371325
3713,371326
3713,371327
3713,371328
3713,371329
3714,371401
3714,371402
3714,371403
3714,371422
3714,371423
3714,371424
3714,371425
3714,371426
3714,371427
3714,371428
3714,371481
3714,371482
3715,371501
3715,371502
3715,371521
3715,371522
3715,371523
3715,371524
3715,371525
3715,371526
3715,371581
3716,371601
3716,371602
3716,371603
3716,371621
3716,371622
3716,371623
3716,371625
3716,371626
3717,371701
3717,371702
3717,371703
3717,371721
3717,371722
3717,371723
3717,371724
3717,371725
3717,371726
3717,371728
4101,410101
4101,410102
4101,410103
4101,410104
4101,410105
4101,410106
4101,410108
4101,410122
4101,410181
4101,410182
4101,410183
4101,410184
4101,410185
4102,410201
4102,410202
4102,410203
4102,410204
4102,410205
4102,410211
4102,410212
4102,410221
4102,410222
4102,410223
4102,410225
4103,410301
4103,410302
4103,410303
4103,410304
4103,410305
4103,410306
4103,410311
4103,410322
4103,410323
4103,410324
4103,410325
4103,410326
4103,410327
4103,410328
4103,410329
4103,410381
4104,410401
4104,410402
4104,410403
4104,410404
4104,410411
4104,410421
4104,410422
4104,410423
4104,410425
4104,410481
4104,410482
4105,410501
4105,410502
4105,410503
4105,410505
4105,410506
4105,410522
4105,410523
4105,410526
4105,410527
4105,410581
4106,410601
4106,410602
4106,410603
4106,410611
4106,410621
4106,410622
4107,410701
4107,410702
4107,410703
4107,410704
4107,410711
4107,410721
4107,410724
4107,410725
4107,410726
4107,410727
4107,410728
4107,410781
4107,410782
4108,410801
4108,410802
4108,410803
4108,410804
4108,410811
4108,410821
4108,410822
4108,410823
4108,410825
4108,410882
4108,410883
4109,410901
4109,410902
4109,410922
4109,410923
4109,410926
4109,410927
4109,410928
4110,411001
4110,411002
4110,411023
4110,411024
4110,411025
4110,411081
4110,411082
4111,411101
4111,411102
4111,411103
4111,411104
4111,411121
4111,411122
4112,411201
4112,411202
4112,411203
4112,411221
4112,411224
4112,411281
4112,411282
4113,411301
4113,411302
4113,411303
4113,411321
4113,411322
4113,411323
4113,411324
4113,411325
4113,411326
4113,411327
4113,411328
4113,411329
4113,411330
4113,411381
4114,411401
4114,411402
4114,411403
4114,411421
4114,411422
4114,411423
4114,411424
4114,411425
4114,411426
4114,411481
4115,411501
4115,411502
4115,411503
4115,411521
4115,411522
4115,411523
4115,411524
4115,411525
4115,411526
4115,411527
4115,411528
4116,411601
4116,411602
4116,411621
4116,411622
4116,411623
4116,411624
4116,411625
4116,411626
4116,411627
4116,411628
4116,411681
4117,411701
4117,411702
4117,411721
4117,411722
4117,411723
4117,411724
4117,411725
4117,411726
4117,411727
4117,411728
4117,411729
4201,420101
4201,420102
4201,420103
4201,420104
4201,420105
4201,420106
4201,420107
4201,420111
4201,420112
4201,420113
4201,420114
4201,420115
4201,420116
4201,420117
4202,420201
4202,420202
4202,420203
4202,420204
4202,420205
4202,420222
4202,420281
4203,420301
4203,420302
4203,420303
4203,420304
4203,420322
4203,420323
4203,420324
4203,420325
4203,420381
4205,420501
4205,420502
4205,420503
4205,420504
4205,420505
4205,420506
4205,420525
4205,420526
4205,420527
4205,420528
4205,420529
4205,420581
4205,420582
4205,420583
4206,420601
4206,420602
4206,420606
4206,420607
4206,420624
4206,420625
4206,420626
4206,420682
4206,420683
4206,420684
4207,420701
4207,420702
4207,420703
4207,420704
4208,420801
4208,420802
4208,420804
4208,420821
4208,420822
4208,420881
4209,420901
4209,420902
4209,420921
4209,420922
4209,420923
4209,420981
4209,420982
4209,420984
4210,421001
4210,421002
4210,421003
4210,421022
4210,421023
4210,421024
4210,421081
4210,421083
4210,421087
4211,421101
4211,421102
4211,421121
4211,421122
4211,421123
4211,421124
4211,421125
4211,421126
4211,421127
4211,421181
4211,421182
4212,421201
4212,421202
4212,421221
4212,421222
4212,421223
4212,421224
4212,421281
4213,421301
4213,421303
4213,421321
4213,421381
4228,422801
4228,422802
4228,422822
4228,422823
4228,422825
4228,422826
4228,422827
4228,422828
4301,430101
4301,430102
4301,430103
4301,430104
4301,430105
4301,430111
4301,430112
4301,430121
4301,430124
4301,430181
4302,430201
4302,430202
4302,430203
4302,430204
4302,430211
4302,430221
4302,430223
4302,430224
4302,430225
4302,430281
4303,430301
4303,430302
4303,430304
4303,430321
4303,430381
4303,430382
4304,430401
4304,430405
4304,430406
4304,430407
4304,430408
4304,430412
4304,430421
4304,430422
4304,430423
4304,430424
4304,430426
4304,430481
4304,430482
4305,430501
4305,430502
4305,430503
4305,430511
4305,430521
4305,430522
4305,430523
4305,430524
4305,430525
4305,430527
4305,430528
4305,430529
4305,430581
4306,430601
4306,430602
4306,430603
4306,430611
4306,430621
4306,430623
4306,430624
4306,430626
4306,430681
4306,430682
4307,430701
4307,430702
4307,430703
4307,430721
4307,430722
4307,430723
4307,430724
4307,430725
4307,430726
4307,430781
4308,430801
4308,430802
4308,430811
4308,430821
4308,430822
4309,430901
4309,430902
4309,430903
4309,430921
4309,430922
4309,430923
4309,430981
4310,431001
4310,431002
4310,431003
4310,431021
4310,431022
4310,431023
4310,431024
4310,431025
4310,431026
4310,431027
4310,431028
4310,431081
4311,431101
4311,431102
4311,431103
4311,431121
4311,431122
4311,431123
4311,431124
4311,431125
4311,431126
4311,431127
4311,431128
4311,431129
4312,431201
4312,431202
4312,431221
4312,431222
4312,431223
4312,431224
4312,431225
4312,431226
4312,431227
4312,431228
4312,431229
4312,431230
4312,431281
4313,431301
4313,431302
4313,431321
4313,431322
4313,431381
4313,431382
4331,433101
4331,433122
4331,433123
4331,433124
4331,433125
4331,433126
4331,433127
4331,433130
4401,440101
4401,440103
4401,440104
4401,440105
4401,440106
4401,440111
4401,440112
4401,440113
4401,440114
4401,440115
4401,440117
4401,440118
4402,440201
4402,440203
4402,440204
4402,440205
4402,440222
4402,440224
4402,440229
4402,440232
4402,440233
4402,440281
4402,440282
4403,440301
4403,440303
4403,440304
4403,440305
4403,440306
4403,440307
4403,440308
4404,440401
4404,440402
4404,440403
4404,440404
4405,440501
4405,440507
4405,440511
4405,440512
4405,440513
4405,440514
4405,440515
4405,440523
4406,440601
4406,440604
4406,440605
4406,440606
4406,440607
4406,440608
4407,440701
4407,440703
4407,440704
4407,440705
4407,440781
4407,440783
4407,440784
4407,440785
4408,440801
4408,440802
4408,440803
4408,440804
4408,440811
4408,440823
4408,440825
4408,440881
4408,440882
4408,440883
4409,440901
4409,440902
4409,440904
4409,440981
4409,440982
4409,440983
4412,441201
4412,441202
4412,441203
4412,441204
4412,441223
4412,441224
4412,441225
4412,441226
4412,441284
4413,441301
4413,441302
4413,441303
4413,441322
4413,441323
4413,441324
4414,441401
4414,441402
4414,441403
4414,441422
4414,441423
4414,441424
4414,441426
4414,441427
4414,441481
4415,441501
4415,441502
4415,441521
4415,441523
4415,441581
4416,441601
4416,441602
4416,441621
4416,441622
4416,441623
4416,441624
4416,441625
4417,441701
4417,441702
4417,441704
4417,441721
4417,441781
4418,441801
4418,441802
4418,441803
4418,441821
4418,441823
4418,441825
4418,441826
4418,441881
4418,441882
4451,445101
4451,445102
4451,445103
4451,445122
4452,445201
4452,445202
4452,445203
4452,445222
4452,445224
4452,445281
4453,445301
4453,445302
4453,445303
4453,445321
4453,445322
4453,445381
4501,450101
4501,450102
4501,450103
4501,450105
4501,450107
4501,450108
4501,450109
4501,450110
4501,450123
4501,450124
4501,450125
4501,450126
4501,450127
4502,450201
4502,450202
4502,450203
4502,450204
4502,450205
4502,450206
4502,450222
4502,450223
4502,450224
4502,450225
4502,450226
4503,450301
4503,450302
4503,450303
4503,450304
4503,450305
4503,450311
4503,450312
4503,450321
4503,450323
4503,450324
4503,450325
4503,450326
4503,450327
4503,450328
4503,450329
4503,450330
4503,450331
4503,450332
4504,450401
4504,450403
4504,450405
4504,450406
4504,450421
4504,450422
4504,450423
4504,450481
4505,450501
4505,450502
4505,450503
4505,450512
4505,450521
4506,450601
4506,450602
4506,450603
4506,450621
4506,450681
4507,450701
4507,450702
4507,450703
4507,450721
4507,450722
4508,450801
4508,450802
4508,450803
4508,450804
4508,450821
4508,450881
4509,450901
4509,450902
4509,450903
4509,450921
4509,450922
4509,450923
4509,450924
4509,450981
4510,451001
4510,451002
4510,451021
4510,451022
4510,451023
4510,451024
4510,451026
4510,451027
4510,451028
4510,451029
4510,451030
4510,451031
4510,451081
4511,451101
4511,451102
4511,451103
4511,451121
4511,451122
4511,451123
4512,451201
4512,451202
4512,451221
4512,451222
4512,451223
4512,451224
4512,451225
4512,451226
4512,451227
4512,451228
4512,451229
4512,451281
4513,451301
4513,451302
4513,451321
4513,451322
4513,451323
4513,451324
4513,451381
4514,451401
4514,451402
4514,451421
4514,451422
4514,451423
4514,451424
4514,451425
4514,451481
4601,460101
4601,460105
4601,460106
4601,460107
4601,460108
4602,460201
4602,460202
4602,460203
4602,460204
4602,460205
4603,460321
4603,460322
4603,460323
5001,500101
5001,500102
5001,500103
5001,500104
5001,500105
5001,500106
5001,500107
5001,500108
5001,500109
5001,500110
5001,500111
5001,500112
5001,500113
5001,500114
5001,500115
5001,500116
5001,500117
5001,500118
5001,500119
5001,500120
5001,500151
5001,500152
5001,500153
5001,500154
5002,500228
5002,500229
5002,500230
5002,500231
5002,500232
5002,500233
5002,500235
5002,500236
5002,500237
5002,500238
5002,500240
5002,500241
5002,500242
5002,500243
5101,510101
5101,510104
5101,510105
5101,510106
5101,510107
5101,510108
5101,510112
5101,510113
5101,510114
5101,510115
5101,510116
5101,510121
5101,510124
5101,510129
5101,510131
5101,510132
5101,510181
5101,510182
5101,510183
5101,510184
5101,510185
5103,510301
5103,510302
5103,510303
5103,510304
5103,510311
5103,510321
5103,510322
5104,510401
5104,510402
5104,510403
5104,510411
5104,510421
5104,510422
5105,510501
5105,510502
5105,510503
5105,510504
5105,510521
5105,510522
5105,510524
5105,510525
5106,510601
5106,510603
5106,510623
5106,510626
5106,510681
5106,510682
5106,510683
5107,510701
5107,510703
5107,510704
5107,510705
5107,510722
5107,510723
5107,510725
5107,510726
5107,510727
5107,510781
5108,510801
5108,510802
5108,510811
5108,510812
5108,510821
5108,510822
5108,510823
5108,510824
5109,510901
5109,510903
5109,510904
5109,510921
5109,510922
5109,510923
5110,511001
5110,511002
5110,511011
5110,511024
5110,511025
5110,511028
5111,511101
5111,511102
5111,511111
5111,511112
5111,511113
5111,511123
5111,511124
5111,511126
5111,511129
5111,511132
5111,511133
5111,511181
5113,511301
5113,511302
5113,511303
5113,511304
5113,511321
5113,511322
5113,511323
5113,511324
5113,511325
5113,511381
5114,511401
5114,511402
5114,511403
5114,511421
5114,511423
5114,511424
5114,511425
5115,511501
5115,511502
5115,511503
5115,511521
5115,511523
5115,511524
